asin,product_title,product_price,product_original_price,currency,product_star_rating,product_num_ratings,product_num_offers,product_minimum_offer_price,is_best_seller,is_amazon_choice,is_prime,product_availability,climate_pledge_friendly,sales_volume,delivery,has_variations,unit_price,unit_count,coupon_text
B0D19B2D19,"SAMSUNG Galaxy Z Flip 6 AI Cell Phone, 512GB Unlocked Android Smartphone, FlexCam, Photo Assist, Camcorder Mode, Live Interpreter, Foldable Design, 2024, US 1 Yr Manufacturer Warranty, Silver Shadow",$944.96 ,"$1,219.99 ",USD,4.2,93,8,$899.99 ,FALSE,FALSE,FALSE,,TRUE,300+ bought in past month,"FREE delivery Sep 23 - 24 Or fastest delivery Tomorrow, Sep 20",TRUE,,,
B08R61G69Q,"Google Pixel 4a with 5G, 6.2&quot;, 128GB, 6GB RAM, Unlocked Cellular - Just Black (Renewed)",$135.00 ,$159.00 ,USD,3.8,866,10,$128.95 ,FALSE,FALSE,FALSE,Only 4 left in stock - order soon.,TRUE,100+ bought in past month,"FREE delivery Sat, Sep 21 Only 4 left in stock - order soon.",FALSE,,,
B0CHLFVL28,Motorola Moto G Stylus 5G/ 128GB Stainless Steel Blue W/ 50MP Camera- Verizon (Renewed),$113.87 ,,USD,3.6,21,11,$95.09 ,FALSE,FALSE,FALSE,Only 7 left in stock - order soon.,FALSE,More Buying Choices,"FREE delivery Sep 25 - 27 Or fastest delivery Tomorrow, Sep 20 Only 7 left in stock - order soon.",FALSE,,,
B07R5CJDD7,Google - Pixel 3a X-Large with 64GB Memory Cell Phone (Unlocked) - Just Black (G020C),$139.99 ,$479.00 ,USD,4.3,4559,20,$109.90 ,FALSE,FALSE,TRUE,,FALSE,List: ,"FREE delivery Tue, Sep 24",TRUE,,,
B0BDY7QHXS,"Apple iPhone SE 3rd Gen, 64GB, Midnight - T-Mobile (Renewed)",$197.00 ,,USD,4.3,1827,15,$177.95 ,FALSE,FALSE,FALSE,,FALSE,50+ bought in past month,"FREE delivery Tomorrow, Sep 20",TRUE,,,
B0CZRJMN8G,"Big Button Phone for Seniors, Corded Landline Telephone with Handsfree Function and 9 Groups of Memory, One-Touch Dialling,Suitable People with Vision Disorders/Hearing Damage (EX-LD-858HF)",$29.99 ,,USD,4.5,25,1,$29.99 ,FALSE,FALSE,TRUE,,FALSE,300+ bought in past month,"FREE delivery Tue, Sep 24 on $35 of items shipped by Amazon",FALSE,,,Save 5% with coupon
B086H3HH5V,Moto E | Unlocked | Made for US by Motorola | 2/32GB | 13MP Camera | 2020 | Blue,$107.99 ,$119.99 ,USD,4.4,16748,4,$61.03 ,FALSE,FALSE,TRUE,,FALSE,Typical: ,"FREE delivery Thu, Sep 26",TRUE,,,
B0CGVM1TBK,"Landline Phone, Big Button Phone for Seniors, Telephone Can One-Touch Dialling with 9 Piction, Suitable for People with Vision Disorders/Hearing Damage, Corded Phone Can Be Used for Home, Office",$29.99 ,,USD,4,148,2,$28.95 ,FALSE,FALSE,TRUE,,FALSE,300+ bought in past month,"FREE delivery Tue, Sep 24 on $35 of items shipped by Amazon",FALSE,,,Save 5% with coupon
B008UZE0IU,"VTech CD1113 Corded Phone for Home Office - Easy-to-Use Telephone with Caller ID/Call Waiting, 13 Speed Dial Keys, No AC Power Required, Flash, Volume Control, Hearing Aid Compatible,Wall-mount, Black",$22.40 ,$23.86 ,USD,4.1,1742,15,$14.80 ,FALSE,FALSE,TRUE,,FALSE,100+ bought in past month,"FREE delivery Tue, Sep 24 on $35 of items shipped by Amazon",FALSE,,,
B084CVPLLC,Moto G stylus | 2020 | Unlocked | Made for US by Motorola | 4/128GB | 48MP Camera | Indigo,$149.99 ,$179.99 ,USD,4.4,6645,5,$89.95 ,FALSE,FALSE,TRUE,,FALSE,Typical: ,"FREE delivery Fri, Sep 27",TRUE,,,
B00BLVLHEU,VTech CS6629 Dect 6.0 1-Handset Cordless Answering System,$38.58 ,,USD,4.4,2145,24,$17.63 ,FALSE,FALSE,TRUE,,FALSE,100+ bought in past month,"FREE delivery Tue, Sep 24",FALSE,,,
B004KQDBKG,"Panasonic KX-TS880B Integrated Corded Telephone,Black",$55.00 ,$59.99 ,USD,3.9,862,3,$16.41 ,FALSE,FALSE,TRUE,,FALSE,50+ bought in past month,"FREE delivery Tue, Sep 24",FALSE,,,
B0C6SLFZ1T,"Corded Phone for Home, Durable landline Phone with Large Buttons for Seniors, Versatile Mini Phone for The Home, Office, and More (Black)",$13.98 ,,USD,3.6,314,1,$13.98 ,FALSE,FALSE,TRUE,,FALSE,200+ bought in past month,"FREE delivery Tue, Sep 24 on $35 of items shipped by Amazon",FALSE,,,
B09MMJWHDX,TCL Flip Pro Slate Gray Basic Flip Phone (Verizon),$41.00 ,,USD,3,105,6,$34.48 ,FALSE,FALSE,FALSE,,FALSE,200+ bought in past month,FREE delivery Sep 24 - 26 Or fastest delivery Sep 23 - 25,FALSE,,,
B08M46Q3C1,"Panasonic Office Phone System, Corded Base Station with 4-Lines Expandable with Up to 10 Compatible Panasonic Business Phones Wirelessly - KX-TGW420B (Black)",$146.29 ,$169.99 ,USD,3.8,136,23,$61.19 ,FALSE,FALSE,TRUE,,FALSE,100+ bought in past month,"FREE delivery Tue, Sep 24",FALSE,,,
B0BQZP5XQP,"Old Style Wall Phone-Freely Adjust The Volume Landline Phone, Classic Retro Design Landline Phones for Home, Wall Phones for Landline, Suitable for Living Room, School, Home, Office(Black)",$9.99 ,,USD,3.4,349,1,$9.99 ,FALSE,FALSE,TRUE,,FALSE,200+ bought in past month,"FREE delivery Tue, Sep 24 on $35 of items shipped by Amazon",FALSE,,,
B0CSDWT13K,Xiaomi Redmi Note 13 4G LTE (256GB + 8GB) 6.67&quot; 108MP Triple (Tmobile Mint Tello Global) Global Bands Unlocked + (Fast Car Dual Charger Bundle) (MidnightBlack Global ROM),$159.69 ,$169.99 ,USD,4.4,155,1,$159.69 ,FALSE,FALSE,TRUE,,FALSE,300+ bought in past month,"FREE delivery Tue, Sep 24",TRUE,,,
B0D5GJ5RFH,X3 2024 New Cheap 4G LTE GSM Unlocked Android Phones 6.0” Cell Phone 3000mAh Android Phone 8MP Smartphone 16GB Dual SIM (for T-Mobile Metro Mint Tello USA Market) Face Unlocked (Gold),$59.99 ,,USD,1.6,4,1,$59.99 ,FALSE,FALSE,TRUE,,FALSE,50+ bought in past month,"FREE delivery Tue, Sep 24",FALSE,,,Save 10% with coupon
B0B7KNC1CM,"SMPL Big Button Phone for Seniors, Simple Corded Landline &amp; VOIP Home Telephone for Elderly, Handicap, Alzheimer’s, Dementia, Hearing Impaired 56011",$64.99 ,,USD,4.1,1952,1,$64.99 ,FALSE,FALSE,TRUE,,FALSE,50+ bought in past month,"FREE delivery Tue, Sep 24",FALSE,,,
B001TK3DLS,"AT&amp;T TR1909B Trimline Corded Phone with Caller ID, Black",$23.04 ,,USD,4.1,2406,45,$13.73 ,FALSE,FALSE,TRUE,,FALSE,100+ bought in past month,"FREE delivery Tue, Sep 24 on $35 of items shipped by Amazon",FALSE,,,
B0CQPBKCNH,"Hellobaby DECT 6.0 Cordless Phone with 2 Handsets, Reliable 1000 ft Range, Cordless Home Phone with Caller ID/Call Waiting, Call Block, Phones Landline Cordless with Blue Backlit Display, HB2688-2",$27.99 ,$37.99 ,USD,3.9,178,3,$25.93 ,FALSE,FALSE,TRUE,,FALSE,200+ bought in past month,"FREE delivery Tue, Sep 24 on $35 of items shipped by Amazon",FALSE,,,Save 18% with coupon
B0CH9P3HYW,"VTech IS8251 Business Grade Expandable Cordless Phone for Home Office, 5&quot; Color Display, Programmable Short Cut Keys, Smart Call Blocking, Answering System, Bluetooth Connect to Cell",$89.95 ,$109.95 ,USD,4.2,918,2,$56.58 ,FALSE,FALSE,TRUE,,FALSE,List: ,"FREE delivery Tue, Sep 24",FALSE,,,
B07DVTRK72,"Y043 Corded Landline Telephone for Home, Caller ID/Call Waiting, Easy-to-Use, Speaker, Display, Desk Phone Only (Off-White)",$18.98 ,$29.98 ,USD,3.8,1235,1,$18.98 ,FALSE,FALSE,TRUE,,FALSE,100+ bought in past month,"FREE delivery Tue, Sep 24 on $35 of items shipped by Amazon",FALSE,,,
B0D749T6DG,"Gabb Phone 4 Pro The Safe Phone Built for Teens - No Social Media/Internet, GPS Tracking, Parental Controls, Talk &amp; Text, Safe Messaging, Safe Video Calls, 30 Activation Fee",$199.99 ,,USD,4.5,29,1,$199.99 ,FALSE,FALSE,TRUE,,TRUE,50+ bought in past month,"FREE delivery Tue, Sep 24",FALSE,,,
B0CK2RLX1N,"Motorola Edge + Plus | 2022 | US Version| 5G Smartphone with Android 12.0 | 8 GB Memory | 50MP Camera | 4800mAh, More Than All Day Battery Life | Unlocked Phone | (128GB | Cosmos Blue) (Renewed)",$184.95 ,$219.00 ,USD,4,69,1,$184.95 ,FALSE,FALSE,FALSE,Only 1 left in stock - order soon.,FALSE,Typical price: ,"FREE delivery Sep 25 - 27 Or fastest delivery Tomorrow, Sep 20 Only 1 left in stock - order soon.",TRUE,,,
B0CJ7VVD3X,X1 2024 New 4G LTE GSM Unlocked Cell Phone 6.5” HD+ Screen Mobile Phones 4000mAh Android 10 Smart phone 16MP Smartphone Dual SIM (For T-mobile Metro Mint Tello USA Market) Face Unlock (Black),$68.99 ,,USD,3.2,36,1,$68.99 ,FALSE,FALSE,TRUE,,FALSE,50+ bought in past month,"FREE delivery Tue, Sep 24",FALSE,,,Save 5% with coupon
B09SM6GR4B,Moto G Power | 2022 | 3-Day Battery | Unlocked | Made for US by Motorola | 4/128GB | 50 MP Camera | Ice Blue,$179.99 ,,USD,4.2,2671,9,$79.99 ,FALSE,FALSE,FALSE,,FALSE,More Buying Choices,FREE delivery,TRUE,,,
B0016ALH32,"XL88Q - Easy to Use One-Piece Telephone with Ring/in-Use Light Indicator, Extra Loud-Extra Clear Volume Boost, for Busy Settings, Elderly &amp; Teenagers, Corded Landline Telephone, Pack of 1",$19.99 ,,USD,4.2,211,3,$17.20 ,FALSE,FALSE,TRUE,,TRUE,200+ bought in past month,"FREE delivery Tue, Sep 24 on $35 of items shipped by Amazon",FALSE,,,
B0D8B4HNNX,"OUKITEL G1 Rugged Smartphone Unlocked - 24+256GB/1TB Android 14 Rugged Cellphones, 6.52” HD Display 48MP Rear Camera 10600mAh Battery IP68/IP69K Waterproof Phone, Dual Sim/NFC/Fingerprint 2024",$199.99 ,,USD,4.6,39,1,$199.99 ,FALSE,FALSE,TRUE,Only 18 left in stock - order soon.,FALSE,,"FREE delivery Tue, Sep 24 Only 18 left in stock - order soon.",FALSE,,,Save $40.00 with coupon
B0CNPHHTM3,"HelloBaby DECT 6.0 Cordless Phone with 2 Handsets, Advanced Call Block, Expandable Cordless Phone with Trilingual Caller ID/Call Waiting, Full-Duplex Handset Speakerphone, Reliable 1000ft Range",$39.99 ,$42.99 ,USD,3.9,300,3,$34.74 ,FALSE,FALSE,TRUE,,FALSE,100+ bought in past month,"FREE delivery Tue, Sep 24",FALSE,,,Save 30% with coupon
B074VFRKZG,Motorola Moto X4 Factory Unlocked Phone - 32GB - 5.2&quot; - Super Black - PA8S0006US,$120.00 ,,USD,3.9,285,5,$109.95 ,FALSE,FALSE,TRUE,,FALSE,More Buying Choices,"FREE delivery Tue, Sep 24",FALSE,,,
B0BYJJYLJ8,"VTech LS6381-2 Bluetooth Speaker with Echo Cancellation, Noise Reduction, Music Streaming, PC/Landline/Cellular Calls, Paired with DECT6.0 Cordless Handset, Answering System, Smart Call Blocker,Black",$40.93 ,,USD,4.1,1899,17,$36.71 ,FALSE,FALSE,TRUE,Only 5 left in stock - order soon.,FALSE,500+ bought in past month,"FREE delivery Tue, Sep 24 Only 5 left in stock - order soon.",FALSE,,,
B0C5CJFVVD,"SAMSUNG Galaxy S20 FE 5G (128GB, 6GB) 6.5&quot; AMOLED, Snapdragon 865, Volte (Fully Unlocked for T-Mobile, AT&amp;T, Verizon, Global) G781U1 (w/Wireless Charger, Navy) (Renewed)",$199.00 ,,USD,3.9,1604,5,$150.00 ,FALSE,FALSE,TRUE,Only 5 left in stock - order soon.,FALSE,More Buying Choices,"FREE delivery Tomorrow, Sep 20 Only 5 left in stock - order soon.",TRUE,,,
B099NZRSND,Motorola One 5G UW 128GB Oxford Blue for Verizon (Renewed),$82.85 ,$97.99 ,USD,4.3,162,8,$73.99 ,FALSE,FALSE,FALSE,,TRUE,Typical price: ,FREE delivery Sep 24 - 26 Or fastest delivery Sep 20 - 24,FALSE,,,
B0D1C7N13W,"AT&amp;T Essentials Edge Pro Case, Cell Phone Accessories, with Drop Protection for Apple iPhone (Clear Edge, iPhone 15/14/13)",$17.99 ,$29.99 ,USD,3.4,6,1,$17.99 ,FALSE,FALSE,TRUE,,FALSE,List: ,"FREE delivery Tue, Sep 24 on $35 of items shipped by Amazon",TRUE,,,
B0016CVUR8,Hamburger Cheeseburger Burger Phone Telephone IN JUNO(Telephone),$12.98 ,$15.80 ,USD,4.3,1079,8,$12.00 ,FALSE,FALSE,TRUE,,FALSE,100+ bought in past month,"FREE delivery Tue, Sep 24 on $35 of items shipped by Amazon",FALSE,,,
B00R2K4LCY,"Scosche MAGWSM2 MagicMount Magnetic Suction Cup Mount for Car Windshield or Dashboard, 360° Adjustable Magnet Head, Universal Cell Phone Holder for Car, Compatible with iPhone, Samsung &amp; All Devices",$11.99 ,,USD,4.4,53768,4,$8.89 ,FALSE,FALSE,TRUE,,FALSE,200+ bought in past month,"FREE delivery Tue, Sep 24 on $35 of items shipped by Amazon",FALSE,,,
B09GKPDCVW,Yealink W76P - IP DECT Phone Bundle W56H with W70 Base,$161.23 ,$179.99 ,USD,4.2,155,31,$95.00 ,FALSE,FALSE,FALSE,Only 11 left in stock - order soon.,FALSE,200+ bought in past month,"FREE delivery Tue, Sep 24 Only 11 left in stock - order soon.",FALSE,,,
B0CNT2N5LK,"Unlocked Smartphone, 6.3 inch HD Display, Android10.0, Dual SIM, Dual Cameras, 1GB RAM+16GB ROM (Expandable to 128GB), Support: WiFi, Bluetooth, GPS 3G Mobile Phones (Black)",$65.99 ,,USD,3,165,1,$65.99 ,FALSE,FALSE,TRUE,,FALSE,,"FREE delivery Fri, Sep 27",TRUE,,,
B09GKXZCWY,"SAMSUNG Galaxy Z Flip 3 5G Factory Unlocked Android Cell Phone US Version Smartphone Flex Mode Intuitive Camera Compact 128GB Storage US Warranty, Green (Renewed)",$326.00 ,$539.99 ,USD,3.9,313,4,$214.99 ,FALSE,FALSE,FALSE,Only 3 left in stock - order soon.,TRUE,50+ bought in past month,"FREE delivery Sep 26 - Oct 2 Or fastest delivery Tomorrow, Sep 20 Only 3 left in stock - order soon.",FALSE,,,
B094XLBK47,Samsung Galaxy A51 5G | A516U | 128GB | Single SIM | Android Smartphone | Prism Crush Blue - Verizon Locked - (Renewed),$144.00 ,,USD,4.1,103,9,$134.00 ,FALSE,FALSE,TRUE,,TRUE,More Buying Choices,"FREE delivery Wed, Sep 25",FALSE,,,
B0CNNNYPPR,KYOCERA New E4830 DuraXE Epic AT&amp;T/Unlocked FirstNet Flip Smart Phone 16GB Rugged PTT Wi-Fi LTE Black (US Warranty) NO Verizon,$199.95 ,,USD,4.2,23,2,$84.55 ,FALSE,FALSE,FALSE,,FALSE,100+ bought in past month,"FREE delivery Fri, Sep 27 Or fastest delivery Tomorrow, Sep 20",FALSE,,,
B073FLYQZ5,Panasonic KX-TGM420W + (1) KX-TGMA44W Amplified Cordless Phone with Digital Answering Machine and Voice Volume Booster upto 40 dB (2 Handsets),$195.24 ,,USD,4.3,951,1,$195.24 ,FALSE,FALSE,FALSE,,FALSE,100+ bought in past month,"FREE delivery Sep 23 - 25 Or fastest delivery Tomorrow, Sep 20",FALSE,,,
B0D8765X3Q,"VTech 3-Handset Cordless Phone with Answering Machine, with Large Display and Big Buttons Caller ID, Full-Duplex Speakerphone, Last 10 Number Redial, Easy to use VG232-3",$65.95 ,,USD,4.5,19,3,$45.77 ,FALSE,FALSE,TRUE,,FALSE,100+ bought in past month,"FREE delivery Thu, Sep 26 Or fastest delivery Tue, Sep 24",FALSE,,,
B0CH7Q92J8,"NUU A23Plus Basic Cell Phone for AT&amp;T, T-Mobile, Cricket, Mint Mobile, Metro, 64G/3GB 6.3&quot; 4G LTE, Q Link, Hello Mobile Dual SIM, Black, 365 Days US Warranty with Detachable &amp; Replaceable Battery",$79.99 ,$84.99 ,USD,3.7,400,1,$79.99 ,FALSE,FALSE,TRUE,,FALSE,400+ bought in past month,"FREE delivery Tue, Sep 24",FALSE,,,
B0CMTLGC9W,"Kids Smart Phone for Girls, Christmas Birthday Gifts for Girls Age 3-10 Kids Toys Cell Phone, 2.8&quot; Touchscreen Toddler Learning Play Toy Phone with Dual Camera, Game, Music Player, 8G SD Card (Purple)",$31.99 ,$39.99 ,USD,4.2,1373,3,$26.93 ,FALSE,FALSE,TRUE,,FALSE,4K+ bought in past month,"FREE delivery Tue, Sep 24",FALSE,,,Save 10% with coupon
B0BYL93774,"Apple iPhone 14, 128GB, Midnight - Unlocked (Renewed Premium)",$541.06 ,$579.00 ,USD,4.2,776,6,$511.67 ,FALSE,FALSE,TRUE,,FALSE,500+ bought in past month,"FREE delivery Tue, Sep 24",TRUE,,,
B075Q15QBW,ZTE Cymbal 4G LTE speed &quot;Verizon Prepaid&quot; Cell Phone - Silver,$70.00 ,,USD,3.5,294,5,$14.97 ,FALSE,FALSE,TRUE,,FALSE,More Buying Choices,"FREE delivery Tue, Sep 24",FALSE,,,
B09D55BNYB,Motorola Moto G Stylus 128GB Mystic Indigo from Verizon (Renewed),$66.89 ,$77.00 ,USD,4,119,10,$62.22 ,FALSE,FALSE,FALSE,Only 2 left in stock - order soon.,TRUE,Typical price: ,"FREE delivery Sat, Sep 21 Or fastest delivery Tomorrow, Sep 20 Only 2 left in stock - order soon.",FALSE,,,
B0CYGZFC54,"Mini Phone, 2.5 Inch 3G Mini Smartphone 2GB RAM 16GB ROM Backup Cellphone Lightweight 5MP Student Cellphone Unlocked Quad Core",$39.99 ,,USD,2.7,26,1,$39.99 ,FALSE,FALSE,TRUE,,FALSE,200+ bought in past month,"FREE delivery Tue, Sep 24",FALSE,,,
B0DCJRJDZS,A23 Unlocked Android Phone 6.7-inch HD LCD Unlocked Cell Phone 6GB+128GB Android 13 Smartphone 5500 mAh Large Battery Unlocked Phone 50MP+13MP Camera 4G Dual SIM (Black),$99.99 ,$109.99 ,USD,5,3,1,$99.99 ,FALSE,FALSE,FALSE,,FALSE,50+ bought in past month,FREE delivery,FALSE,,,
B0C5BHVCSJ,motorola Moto G Play 2023 3-Day Battery Unlocked Made for US 3/32GB 16MP Camera Navy Blue (Renewed),$72.99 ,$99.00 ,USD,3.9,291,17,$69.94 ,FALSE,FALSE,TRUE,Only 1 left in stock - order soon.,FALSE,400+ bought in past month,"FREE delivery Fri, Sep 27 Only 1 left in stock - order soon.",FALSE,,,
B08HC5GMK2,Samsung Galaxy A11 32GB A115U Fully Unlocked Smartphones (Renewed),$83.00 ,,USD,4,1194,16,$69.99 ,FALSE,FALSE,FALSE,Only 8 left in stock - order soon.,TRUE,100+ bought in past month,"FREE delivery Sat, Sep 21 Only 8 left in stock - order soon.",FALSE,,,
B0CN6Q9D6T,"AGM M9 Rugged Basic Cell Phone, 4G Feature Phone, Simple Mobile Phones, Waterproof, Drop-Proof, Large Buttons, Large Font, Speed Dial, 3 Card Slots, FM Radio, w/Flashlight, 1000mAh, for T-Mobile Only",$49.99 ,$79.99 ,USD,3.8,299,1,$49.99 ,FALSE,FALSE,TRUE,,FALSE,300+ bought in past month,"FREE delivery Tue, Sep 24",FALSE,,,Save 10% with coupon
B07P936C7F,"Yealink SIP-T57W IP Phone - Corded/Cordless - Corded/Cordless - Wi-Fi, Bluetooth - Wall Mountable, Desktop - Classic Gray",$202.00 ,$359.00 ,USD,3.7,93,25,$164.35 ,FALSE,FALSE,FALSE,Only 10 left in stock - order soon.,FALSE,List: ,"FREE delivery Sep 24 - 26 Or fastest delivery Mon, Sep 23 Only 10 left in stock - order soon.",FALSE,,,
B0BWJKXM2M,"Corded Phone, Landline Phone for Home, Mini Phone Use HD Call IC Chip, Used in Hotel/Office/Bank Call Center (Black)",$13.89 ,,USD,3.8,144,1,$13.89 ,FALSE,FALSE,TRUE,,FALSE,,"FREE delivery Tue, Sep 24 on $35 of items shipped by Amazon",FALSE,,,
B0BPN14LQG,Samsung Galaxy A23 5G SM-A236U Factory Unlocked 64GB Black (Renewed),$125.00 ,$134.00 ,USD,4.1,309,19,$103.90 ,FALSE,FALSE,FALSE,Only 1 left in stock - order soon.,FALSE,300+ bought in past month,"FREE delivery Sat, Sep 21 Only 1 left in stock - order soon.",FALSE,,,
B0CFB7W1W2,"Total by Verizon Motorola Moto g Play, 32GB, Black - Prepaid Smartphone (Locked)",$49.88 ,,USD,3.8,99,10,$43.89 ,FALSE,FALSE,TRUE,,FALSE,50+ bought in past month,"FREE delivery Tue, Sep 24",FALSE,,,
B0CLM9X2PP,Xiaomi Redmi 13C 4G LTE (128GB + 4GB) Factory Unlocked Global ROM GSM 6.74&quot; 50MP Triple Camera (Tello Mint &amp; Global) + Free Fast Car Charger (Midnight Black Global ROM) (Midnight Black Global ROM),$117.99 ,,USD,4.2,133,4,$117.70 ,FALSE,FALSE,TRUE,Only 6 left in stock - order soon.,FALSE,200+ bought in past month,"FREE delivery Fri, Sep 27 Only 6 left in stock - order soon.",FALSE,,,
B09Q98BRRN,"SAMSUNG Galaxy A03 Core (SM-A032/DS) Dual SIM 32GB/ 2GB RAM, GSM Unlocked International Version - No Warranty - Black",$89.00 ,,USD,3.8,1819,2,$67.17 ,FALSE,FALSE,TRUE,,FALSE,200+ bought in past month,"FREE delivery Wed, Sep 25",FALSE,,,
B00ZYHA1KI,Hamilton CapTel 2400i Captioned Telephone Large Touch-Screen Captioned Telephone with 40dB Amplification,$75.00 ,,USD,4.3,1603,4,$59.99 ,FALSE,FALSE,TRUE,,FALSE,300+ bought in past month,"FREE delivery Tue, Sep 24",FALSE,,,
B099N3XGP7,"AT&amp;T CL83507 DECT 6.0 5-Handset Cordless Phone for Home with Dual Keypad Base, Answering Machine, Call Blocking, Caller ID Announcer, Intercom and Long Range, Silver/Black",$131.88 ,$139.95 ,USD,4.3,3777,3,$62.01 ,FALSE,FALSE,TRUE,,FALSE,200+ bought in past month,"FREE delivery Thu, Sep 26 Or fastest delivery Tue, Sep 24",FALSE,,,
B07MZDNBDJ,BLU Z5 -GSM Unlocked Dual Sim -Black,$22.99 ,,USD,3.2,3283,1,$22.99 ,FALSE,FALSE,TRUE,,FALSE,300+ bought in past month,"FREE delivery Tue, Sep 24 on $35 of items shipped by Amazon",TRUE,,,
B0CLLV68VK,Xiaomi Redmi Note 13 PRO 5G + 4G LTE (256GB + 8GB) 6.67&quot; 200MP Triple (Tmobile Mint Tello &amp; Global) Global Bands Unlocked + (Fast Car Dual Charger Bundle) (Midnight Black (Global ROM)),$283.69 ,,USD,4.6,934,1,$283.69 ,FALSE,FALSE,TRUE,Only 11 left in stock - order soon.,FALSE,300+ bought in past month,"FREE delivery Tue, Sep 24 Only 11 left in stock - order soon.",TRUE,,,
B09PFC2DVD,Motorola Moto G Stylus | 2022 | 2-Day battery | Unlocked| Made for US by Motorola | 6/128GB | 50MP Camera | Twilight Blue,$169.00 ,,USD,4.2,2396,5,$109.99 ,FALSE,FALSE,TRUE,Only 12 left in stock - order soon.,FALSE,50+ bought in past month,"FREE delivery Tue, Sep 24 Only 12 left in stock - order soon.",TRUE,,,
B08MV7HWFK,"Google Pixel 5 5G, US Version, 128GB, Just Black - Unlocked (Renewed)",$154.31 ,$284.99 ,USD,3.9,2306,7,$134.99 ,FALSE,FALSE,FALSE,Only 6 left in stock - order soon.,TRUE,200+ bought in past month,"FREE delivery Fri, Sep 27 Or fastest delivery Tomorrow, Sep 20 Only 6 left in stock - order soon.",TRUE,,,
B09478TZZY,"Samsung Galaxy S21 5G, US Version, 128GB, Phantom Violet - AT&amp;T (Renewed)",$209.95 ,,USD,4,1729,5,$164.95 ,FALSE,FALSE,FALSE,,TRUE,More Buying Choices,"FREE delivery Sep 23 - 25 Or fastest delivery Tomorrow, Sep 20",TRUE,,,
B0CHH83K3W,Total by Verizon Motorola Moto g Pure Locked 32GB 4000 mAh Battery 13 MP Dual Camera System 6.5&quot; Max Vision HD+ Display Blue,$49.65 ,,USD,3.9,292,4,$49.27 ,FALSE,FALSE,TRUE,,FALSE,100+ bought in past month,"FREE delivery Tue, Sep 24",FALSE,,,
B086W923PZ,"D1005 Cordless Phone for Home, ECO Technology, Caller ID, Speakerphone(Single Pack, Black)",$27.98 ,$32.98 ,USD,3.8,1414,1,$27.98 ,FALSE,FALSE,TRUE,,FALSE,50+ bought in past month,"FREE delivery Wed, Sep 25 on $35 of items shipped by Amazon",FALSE,,,
B0D5PFR7DK,Moto G Stylus 5G | 2024 | Unlocked | Made for US 8/256GB | 50MP Camera | Scarlet Wave,$399.99 ,,USD,4.3,48,2,$335.99 ,FALSE,FALSE,TRUE,,FALSE,300+ bought in past month,"FREE delivery Tue, Sep 24",FALSE,,,
B0D8VXV8RM,Kids Smart Phone Toys Cell Phone for Boys Girls Toddlers Baby Childrens 3-8 Years Old with Camera Touchscreen for Birthday,$39.99 ,,USD,4.4,31,1,$39.99 ,FALSE,FALSE,TRUE,,FALSE,,"FREE delivery Tue, Sep 24",FALSE,,,Save 30% with coupon
B0CH964JZ8,LIVELY Jitterbug Smart4 Smartphone for Seniors - Cell Phone for Seniors - Not Compatible with Other Wireless Carriers - Must Be Activated Phone Plan,$71.99 ,$119.99 ,USD,4,1857,3,$65.35 ,FALSE,FALSE,TRUE,,FALSE,500+ bought in past month,"FREE delivery Tue, Sep 24",FALSE,,,
B0B4F4DH6H,"Panasonic Expandable Corded Phone System, Bluetooth Pairing for Wireless Headphones and Hearing Aids, Smart Call Block, KX-TGF892B (Black), 2 Cordless + 1 Corded Handset (Pack of 1)",$114.28 ,$129.99 ,USD,4.2,539,2,$41.84 ,FALSE,FALSE,TRUE,,FALSE,50+ bought in past month,"FREE delivery Tue, Sep 24",FALSE,,,
B0D6Z95D5K,Motorola Moto G04 XT2421-2 (Dual Sim) Factory GSM Unlocked | 4+128GB | 6.56&quot; 90Hz LCD Display | 16MP Camera | International Model - (Green),$119.99 ,,USD,5,1,1,$119.99 ,FALSE,FALSE,TRUE,,FALSE,,"FREE delivery Wed, Sep 25",TRUE,,,
B0C9LPCS42,"Nothing Phone (2) - 512 GB + 12 GB Ram, Glyph Interface, OS 2.0, 50 MP Dual Camera,OIS, 6.7” LTPO OLED Display, 4700mAh Battery, Water Resistant IP54, LTE, GSM only, Android Phone, Dark Grey",$689.99 ,,USD,4.5,224,6,$640.28 ,FALSE,FALSE,FALSE,,FALSE,More Buying Choices,FREE delivery,TRUE,,,
B0B4F4DH6H,"Panasonic Expandable Corded Phone System, Bluetooth Pairing for Wireless Headphones and Hearing Aids, Smart Call Block, KX-TGF892B (Black), 2 Cordless + 1 Corded Handset (Pack of 1)",$114.28 ,$129.99 ,USD,4.2,539,2,$41.84 ,FALSE,FALSE,TRUE,,FALSE,50+ bought in past month,"FREE delivery Tue, Sep 24",FALSE,,,
B0D6Z95D5K,Motorola Moto G04 XT2421-2 (Dual Sim) Factory GSM Unlocked | 4+128GB | 6.56&quot; 90Hz LCD Display | 16MP Camera | International Model - (Green),$119.99 ,,USD,5,1,1,$119.99 ,FALSE,FALSE,TRUE,,FALSE,,"FREE delivery Wed, Sep 25",TRUE,,,
